"ecode","ons_code","ons_region_name","start_year","children","adult","older"
"E2721","E10000023","Yorkshire and The Humber",2011,12758,333,104658
"E2721","E10000023","Yorkshire and The Humber",2012,999,358,100962
"E2721","E10000023","Yorkshire and The Humber",2013,1095,635,105467
"E2731","E07000163","Yorkshire and The Humber",2008,0,0,0
"E2731","E07000163","Yorkshire and The Humber",2009,0,0,0
"E2731","E07000163","Yorkshire and The Humber",2010,0,0,0
"E2731","E07000163","Yorkshire and The Humber",2011,0,0,0
"E2731","E07000163","Yorkshire and The Humber",2012,0,0,0
"E2731","E07000163","Yorkshire and The Humber",2013,0,0,0
"E2732","E07000164","Yorkshire and The Humber",2008,0,0,0
"E2732","E07000164","Yorkshire and The Humber",2009,0,0,0
"E2732","E07000164","Yorkshire and The Humber",2010,0,0,0
"E2732","E07000164","Yorkshire and The Humber",2011,0,0,0
"E2732","E07000164","Yorkshire and The Humber",2012,0,0,0
"E2732","E07000164","Yorkshire and The Humber",2013,0,0,0
"E2734","E07000166","Yorkshire and The Humber",2008,0,0,220
"E2734","E07000166","Yorkshire and The Humber",2009,0,0,230
"E2734","E07000166","Yorkshire and The Humber",2010,0,0,223
"E2734","E07000166","Yorkshire and The Humber",2011,0,0,0
"E2734","E07000166","Yorkshire and The Humber",2012,0,0,0
"E2734","E07000166","Yorkshire and The Humber",2013,0,0,268
"E2736","E07000168","Yorkshire and The Humber",2008,0,0,0
"E2736","E07000168","Yorkshire and The Humber",2009,0,0,0
"E2736","E07000168","Yorkshire and The Humber",2010,0,0,0
"E2736","E07000168","Yorkshire and The Humber",2011,0,0,0
"E2736","E07000168","Yorkshire and The Humber",2012,0,0,0
"E2736","E07000168","Yorkshire and The Humber",2013,0,0,0
"E2753","E07000165","Yorkshire and The Humber",2008,0,0,0
"E2753","E07000165","Yorkshire and The Humber",2009,0,0,0
"E2753","E07000165","Yorkshire and The Humber",2010,0,0,0
"E2753","E07000165","Yorkshire and The Humber",2011,0,0,0
"E2753","E07000165","Yorkshire and The Humber",2012,0,0,0
"E2753","E07000165","Yorkshire and The Humber",2013,0,0,0
"E2755","E07000167","Yorkshire and The Humber",2008,0,0,0
"E2755","E07000167","Yorkshire and The Humber",2009,0,0,0
"E2755","E07000167","Yorkshire and The Humber",2010,0,0,0
"E2755","E07000167","Yorkshire and The Humber",2011,0,0,0
"E2755","E07000167","Yorkshire and The Humber",2012,0,0,0
"E2755","E07000167","Yorkshire and The Humber",2013,0,0,0
"E2757","E07000169","Yorkshire and The Humber",2008,0,0,0
"E2757","E07000169","Yorkshire and The Humber",2009,0,0,0
"E2757","E07000169","Yorkshire and The Humber",2010,0,0,0
"E2757","E07000169","Yorkshire and The Humber",2011,0,0,0
"E2757","E07000169","Yorkshire and The Humber",2012,0,0,0
"E2757","E07000169","Yorkshire and The Humber",2013,0,0,0
"E2820","E10000021","East Midlands",2008,1024,177298,94276
"E2820","E10000021","East Midlands",2009,719,21,99109
"E2820","E10000021","East Midlands",2010,496,42,113191
"E2820","E10000021","East Midlands",2011,215,31,113671
"E2820","E10000021","East Midlands",2012,307,24,119652
"E2820","E10000021","East Midlands",2013,548,6,118491
"E2831","E07000150","East Midlands",2008,0,0,0
"E2831","E07000150","East Midlands",2009,0,0,0
"E2831","E07000150","East Midlands",2010,0,0,0
"E2831","E07000150","East Midlands",2011,0,0,0
"E2831","E07000150","East Midlands",2012,0,0,0
"E2831","E07000150","East Midlands",2013,0,0,0
"E2832","E07000151","East Midlands",2008,0,0,0
"E2832","E07000151","East Midlands",2009,0,0,0
"E2832","E07000151","East Midlands",2010,0,0,0
"E2832","E07000151","East Midlands",2011,0,0,0
"E2832","E07000151","East Midlands",2012,0,0,0
"E2832","E07000151","East Midlands",2013,0,0,0
"E2833","E07000152","East Midlands",2008,0,0,0
"E2833","E07000152","East Midlands",2009,0,0,0
"E2833","E07000152","East Midlands",2010,0,0,0
"E2833","E07000152","East Midlands",2011,0,0,0
"E2833","E07000152","East Midlands",2012,0,0,0
"E2833","E07000152","East Midlands",2013,0,0,0
"E2834","E07000153","East Midlands",2008,0,0,0
"E2834","E07000153","East Midlands",2009,0,0,0
"E2834","E07000153","East Midlands",2010,0,0,0
"E2834","E07000153","East Midlands",2011,0,0,0
"E2834","E07000153","East Midlands",2012,0,0,0
"E2834","E07000153","East Midlands",2013,0,0,0
"E2835","E07000154","East Midlands",2008,0,0,0
"E2835","E07000154","East Midlands",2009,0,0,0
"E2835","E07000154","East Midlands",2010,0,0,0
"E2835","E07000154","East Midlands",2011,0,0,0
"E2835","E07000154","East Midlands",2012,0,0,0
"E2835","E07000154","East Midlands",2013,0,0,0
"E2836","E07000155","East Midlands",2008,0,0,0
"E2836","E07000155","East Midlands",2009,0,0,0
"E2836","E07000155","East Midlands",2010,0,0,0
"E2836","E07000155","East Midlands",2011,0,0,0
"E2836","E07000155","East Midlands",2012,0,0,0
"E2836","E07000155","East Midlands",2013,0,0,0
"E2837","E07000156","East Midlands",2008,0,0,376
"E2837","E07000156","East Midlands",2009,0,0,393
"E2837","E07000156","East Midlands",2010,0,0,423
"E2837","E07000156","East Midlands",2011,0,0,350
"E2837","E07000156","East Midlands",2012,0,0,355
"E2837","E07000156","East Midlands",2013,0,0,336
"E2901","E06000057","North East",2009,106,641,82161
"E2901","E06000057","North East",2010,108,662,78339
"E2901","E06000057","North East",2011,8541,788,77515
"E2901","E06000057","North East",2012,718,1141,74452
"E2901","E06000057","North East",2013,737,887,72842
"E3001","E06000018","East Midlands",2008,593,105303,50496
"E3001","E06000018","East Midlands",2009,178,329,54263
"E3001","E06000018","East Midlands",2010,270,189,58443
"E3001","E06000018","East Midlands",2011,17960,90,57415
"E3001","E06000018","East Midlands",2012,7077,166,57583
"E3001","E06000018","East Midlands",2013,6526,0,56546
"E3021","E10000024","East Midlands",2008,42,199460,135923
"E3021","E10000024","East Midlands",2009,50,665,146278
"E3021","E10000024","East Midlands",2010,50,621,147304
"E3021","E10000024","East Midlands",2011,27843,324,153375
"E3021","E10000024","East Midlands",2012,16046,1296,162439
"E3021","E10000024","East Midlands",2013,10052,219,166828
"E3031","E07000170","East Midlands",2008,0,0,0
"E3031","E07000170","East Midlands",2009,0,0,0
"E3031","E07000170","East Midlands",2010,0,0,0
"E3031","E07000170","East Midlands",2011,0,0,0
"E3031","E07000170","East Midlands",2012,0,0,0
"E3031","E07000170","East Midlands",2013,0,0,0
"E3032","E07000171","East Midlands",2008,0,0,0
"E3032","E07000171","East Midlands",2009,0,0,0
"E3032","E07000171","East Midlands",2010,0,0,0
"E3032","E07000171","East Midlands",2011,0,0,0
"E3032","E07000171","East Midlands",2012,0,0,0
"E3032","E07000171","East Midlands",2013,0,0,0
"E3033","E07000172","East Midlands",2008,0,0,0
"E3033","E07000172","East Midlands",2009,0,0,0
"E3033","E07000172","East Midlands",2010,0,0,0
"E3033","E07000172","East Midlands",2011,0,0,0
"E3033","E07000172","East Midlands",2012,0,0,0
"E3033","E07000172","East Midlands",2013,0,0,0
"E3034","E07000173","East Midlands",2008,0,0,0
"E3034","E07000173","East Midlands",2009,0,0,0
"E3034","E07000173","East Midlands",2010,0,0,0
"E3034","E07000173","East Midlands",2011,0,0,0
"E3034","E07000173","East Midlands",2012,0,0,0
"E3034","E07000173","East Midlands",2013,0,0,0
"E3035","E07000174","East Midlands",2008,0,0,0
"E3035","E07000174","East Midlands",2009,0,0,0
"E3035","E07000174","East Midlands",2010,0,0,0
"E3035","E07000174","East Midlands",2011,0,0,0
"E3035","E07000174","East Midlands",2012,0,0,0
"E3035","E07000174","East Midlands",2013,0,0,0
"E3036","E07000175","East Midlands",2008,0,0,0
"E3036","E07000175","East Midlands",2009,0,0,0
"E3036","E07000175","East Midlands",2010,0,0,0
"E3036","E07000175","East Midlands",2011,0,0,0
"E3036","E07000175","East Midlands",2012,0,0,0
"E3036","E07000175","East Midlands",2013,0,0,0
"E3038","E07000176","East Midlands",2008,0,0,0
"E3038","E07000176","East Midlands",2009,0,0,0
"E3038","E07000176","East Midlands",2010,0,0,0
"E3038","E07000176","East Midlands",2011,0,0,0
"E3038","E07000176","East Midlands",2012,0,0,0
"E3038","E07000176","East Midlands",2013,0,0,0
"E3120","E10000025","South East",2008,41,119492,106119
"E3120","E10000025","South East",2009,1220,403,116155
"E3120","E10000025","South East",2010,1177,350,117895
"E3120","E10000025","South East",2011,3504,365,114062
"E3120","E10000025","South East",2012,618,360,114838
"E3120","E10000025","South East",2013,1057,224,123994
"E3131","E07000177","South East",2008,0,0,0
"E3131","E07000177","South East",2009,0,0,0
"E3131","E07000177","South East",2010,0,0,0
"E3131","E07000177","South East",2011,0,0,0
"E3131","E07000177","South East",2012,0,0,0
"E3131","E07000177","South East",2013,0,0,0
"E3132","E07000178","South East",2008,0,0,0
"E3132","E07000178","South East",2009,0,0,0
"E3132","E07000178","South East",2010,0,0,0
"E3132","E07000178","South East",2011,0,0,0
"E3132","E07000178","South East",2012,0,0,0
"E3132","E07000178","South East",2013,0,0,0
"E3133","E07000179","South East",2008,0,0,0
"E3133","E07000179","South East",2009,0,0,0
"E3133","E07000179","South East",2010,0,0,0
"E3133","E07000179","South East",2011,0,0,0
"E3133","E07000179","South East",2012,0,0,0
"E3133","E07000179","South East",2013,0,0,0
"E3134","E07000180","South East",2008,0,0,0
"E3134","E07000180","South East",2009,0,0,0
"E3134","E07000180","South East",2010,0,0,0
"E3134","E07000180","South East",2011,0,0,0
"E3134","E07000180","South East",2012,0,0,0
"E3134","E07000180","South East",2013,0,0,0
"E3135","E07000181","South East",2008,0,0,0
"E3135","E07000181","South East",2009,0,0,0
"E3135","E07000181","South East",2010,0,0,0
"E3135","E07000181","South East",2011,0,0,0
"E3135","E07000181","South East",2012,0,0,0
"E3135","E07000181","South East",2013,0,0,0
"E3201","E06000020","West Midlands",2008,51,55018,27387
"E3201","E06000020","West Midlands",2009,52,371,29672
"E3201","E06000020","West Midlands",2010,2194,0,29339
"E3201","E06000020","West Midlands",2011,5350,0,29333
"E3201","E06000020","West Midlands",2012,852,0,28244
"E3201","E06000020","West Midlands",2013,1446,0,29089
"E3202","E06000051","West Midlands",2009,0,274,51378
"E3202","E06000051","West Midlands",2010,0,273,54720
"E3202","E06000051","West Midlands",2011,4929,151,53334
"E3202","E06000051","West Midlands",2012,5942,1728,54321
"E3202","E06000051","West Midlands",2013,7319,2129,52789
"E3320","E10000027","South West",2008,81,126046,106981
"E3320","E10000027","South West",2009,44,125,111771
"E3320","E10000027","South West",2010,59,126,112281
"E3320","E10000027","South West",2011,15879,123,106349
"E3320","E10000027","South West",2012,2912,117,108317
"E3320","E10000027","South West",2013,2916,182,99884
"E3331","E07000187","South West",2008,0,191,0
"E3331","E07000187","South West",2009,0,0,0
"E3331","E07000187","South West",2010,0,0,0
"E3331","E07000187","South West",2011,0,0,0
"E3331","E07000187","South West",2012,0,0,0
"E3331","E07000187","South West",2013,0,0,0
"E3332","E07000188","South West",2008,0,0,0
"E3332","E07000188","South West",2009,0,0,0
"E3332","E07000188","South West",2010,0,0,0
"E3332","E07000188","South West",2011,0,0,0
"E3332","E07000188","South West",2012,0,0,0
"E3332","E07000188","South West",2013,0,0,0
"E3333","E07000190","South West",2008,0,0,0
"E3333","E07000190","South West",2009,0,0,0
"E3333","E07000190","South West",2010,0,0,0
"E3333","E07000190","South West",2011,0,0,0
"E3333","E07000190","South West",2012,0,0,0
"E3333","E07000190","South West",2013,0,0,0
"E3334","E07000189","South West",2008,0,0,0
"E3334","E07000189","South West",2009,0,0,0
"E3334","E07000189","South West",2010,0,0,0
"E3334","E07000189","South West",2011,0,0,0
"E3334","E07000189","South West",2012,0,0,0
"E3334","E07000189","South West",2013,0,0,0
"E3335","E07000191","South West",2008,0,0,0
"E3335","E07000191","South West",2009,0,0,0
"E3335","E07000191","South West",2010,0,0,0
"E3335","E07000191","South West",2011,0,0,0
"E3335","E07000191","South West",2012,0,0,0
"E3335","E07000191","South West",2013,0,0,0
"E3401","E06000021","West Midlands",2008,3,71799,55501
"E3401","E06000021","West Midlands",2009,16,500,55079
"E3401","E06000021","West Midlands",2010,0,356,62904
"E3401","E06000021","West Midlands",2011,8766,1444,57505
"E3401","E06000021","West Midlands",2012,10791,1295,60890
"E3401","E06000021","West Midlands",2013,10271,383,59051
"E3421","E10000028","West Midlands",2008,175,205247,152305
"E3421","E10000028","West Midlands",2009,170,1947,147288
"E3421","E10000028","West Midlands",2010,195,2590,159387
"E3421","E10000028","West Midlands",2011,2115,1649,159430
"E3421","E10000028","West Midlands",2012,2149,3512,174127
"E3421","E10000028","West Midlands",2013,3079,632,171726
"E3431","E07000192","West Midlands",2008,0,0,0
"E3431","E07000192","West Midlands",2009,0,0,0
"E3431","E07000192","West Midlands",2010,0,0,0
"E3431","E07000192","West Midlands",2011,0,0,0
"E3431","E07000192","West Midlands",2012,0,0,0
"E3431","E07000192","West Midlands",2013,0,0,0
"E3432","E07000193","West Midlands",2008,0,0,0
"E3432","E07000193","West Midlands",2009,0,0,0
"E3432","E07000193","West Midlands",2010,0,0,0
"E3432","E07000193","West Midlands",2011,0,0,0
"E3432","E07000193","West Midlands",2012,0,0,0
"E3432","E07000193","West Midlands",2013,0,0,0
"E3433","E07000194","West Midlands",2008,0,0,0
"E3433","E07000194","West Midlands",2009,0,0,0
"E3433","E07000194","West Midlands",2010,0,0,0
"E3433","E07000194","West Midlands",2011,0,0,0
"E3433","E07000194","West Midlands",2012,0,0,0
"E3433","E07000194","West Midlands",2013,0,0,0
"E3434","E07000195","West Midlands",2008,0,0,0
"E3434","E07000195","West Midlands",2009,0,0,0
"E3434","E07000195","West Midlands",2010,0,0,0
"E3434","E07000195","West Midlands",2011,0,0,0
"E3434","E07000195","West Midlands",2012,0,0,0
"E3434","E07000195","West Midlands",2013,0,0,0
"E3435","E07000196","West Midlands",2008,0,0,0
"E3435","E07000196","West Midlands",2009,0,0,0
"E3435","E07000196","West Midlands",2010,0,0,0
"E3435","E07000196","West Midlands",2011,0,0,0
"E3435","E07000196","West Midlands",2012,0,0,0
"E3435","E07000196","West Midlands",2013,0,0,0
"E3436","E07000197","West Midlands",2008,0,0,0
"E3436","E07000197","West Midlands",2009,0,0,0
"E3436","E07000197","West Midlands",2010,0,0,0
"E3436","E07000197","West Midlands",2011,0,0,0
"E3436","E07000197","West Midlands",2012,0,0,0
"E3436","E07000197","West Midlands",2013,0,0,0
"E3437","E07000198","West Midlands",2008,0,0,0
"E3437","E07000198","West Midlands",2009,0,0,0
"E3437","E07000198","West Midlands",2010,0,0,0
"E3437","E07000198","West Midlands",2011,0,0,0
"E3437","E07000198","West Midlands",2012,0,0,0
"E3437","E07000198","West Midlands",2013,0,0,0
"E3439","E07000199","West Midlands",2008,0,0,0
"E3439","E07000199","West Midlands",2009,0,0,0
"E3439","E07000199","West Midlands",2010,0,0,0
"E3439","E07000199","West Midlands",2011,0,0,0
"E3439","E07000199","West Midlands",2012,0,0,0
"E3439","E07000199","West Midlands",2013,0,0,0
"E3520","E10000029","East of England",2008,212,153581,130806
"E3520","E10000029","East of England",2009,224,444,147256
"E3520","E10000029","East of England",2010,238,432,134845
"E3520","E10000029","East of England",2011,14585,358,129584
"E3520","E10000029","East of England",2012,3844,381,135795
"E3520","E10000029","East of England",2013,1477,363,149992
"E3531","E07000200","East of England",2008,0,0,0
"E3531","E07000200","East of England",2009,0,0,0
"E3531","E07000200","East of England",2010,0,0,0
"E3531","E07000200","East of England",2011,0,0,0
"E3531","E07000200","East of England",2012,0,0,0
"E3531","E07000200","East of England",2013,0,0,0
"E3532","E07000201","East of England",2008,0,0,0
"E3532","E07000201","East of England",2009,0,0,0
"E3532","E07000201","East of England",2010,0,0,0
"E3532","E07000201","East of England",2011,0,0,0
"E3532","E07000201","East of England",2012,0,0,0
"E3532","E07000201","East of England",2013,0,0,0
"E3533","E07000202","East of England",2008,0,0,0
"E3533","E07000202","East of England",2009,0,0,0
"E3533","E07000202","East of England",2010,0,0,0
"E3533","E07000202","East of England",2011,0,0,0
"E3533","E07000202","East of England",2012,0,0,0
"E3533","E07000202","East of England",2013,0,0,0
"E3534","E07000203","East of England",2008,0,0,0
"E3534","E07000203","East of England",2009,0,0,0
"E3534","E07000203","East of England",2010,0,0,0
"E3534","E07000203","East of England",2011,0,0,0
"E3534","E07000203","East of England",2012,0,0,0
"E3534","E07000203","East of England",2013,0,0,0
"E3535","E07000204","East of England",2008,0,0,0
"E3535","E07000204","East of England",2009,0,0,0
"E3535","E07000204","East of England",2010,0,0,0
"E3535","E07000204","East of England",2011,0,0,0
"E3535","E07000204","East of England",2012,0,0,0
"E3535","E07000204","East of England",2013,0,0,0
"E3536","E07000205","East of England",2008,0,0,0
"E3536","E07000205","East of England",2009,0,0,0
"E3536","E07000205","East of England",2010,0,0,0
"E3536","E07000205","East of England",2011,0,0,0
"E3536","E07000205","East of England",2012,0,0,0
"E3536","E07000205","East of England",2013,0,0,0
"E3537","E07000206","East of England",2008,0,91,0
"E3537","E07000206","East of England",2009,0,0,4
"E3537","E07000206","East of England",2010,0,0,0
"E3537","E07000206","East of England",2011,0,0,16
"E3537","E07000206","East of England",2012,0,0,2
"E3537","E07000206","East of England",2013,0,0,1
"E3620","E10000030","South East",2008,697,288420,176779
"E3620","E10000030","South East",2009,2711,204,183461
"E3620","E10000030","South East",2010,3506,179,194181
"E3620","E10000030","South East",2011,36731,306,200738
"E3620","E10000030","South East",2012,890,201,212925
"E3620","E10000030","South East",2013,3669,256,219909
"E3631","E07000207","South East",2008,0,0,2794
"E3631","E07000207","South East",2009,0,0,3133
"E3631","E07000207","South East",2010,0,0,2862
"E3631","E07000207","South East",2011,0,0,3163
"E3631","E07000207","South East",2012,0,0,3198
"E3631","E07000207","South East",2013,0,0,3291
"E3632","E07000208","South East",2008,0,0,1771
"E3632","E07000208","South East",2009,0,0,1704
"E3632","E07000208","South East",2010,0,0,1661
"E3632","E07000208","South East",2011,0,0,1417
"E3632","E07000208","South East",2012,0,0,1426
"E3632","E07000208","South East",2013,0,0,1526
"E3633","E07000209","South East",2008,0,0,3468
"E3633","E07000209","South East",2009,0,0,3323
"E3633","E07000209","South East",2010,0,0,3208
"E3633","E07000209","South East",2011,0,0,2797
"E3633","E07000209","South East",2012,0,0,1954
"E3633","E07000209","South East",2013,0,0,2124
"E3634","E07000210","South East",2008,0,0,1882
"E3634","E07000210","South East",2009,0,0,2072
"E3634","E07000210","South East",2010,0,0,2337
"E3634","E07000210","South East",2011,0,0,1728
"E3634","E07000210","South East",2012,0,0,1695
"E3634","E07000210","South East",2013,0,0,1883
"E3635","E07000211","South East",2008,0,0,1003
"E3635","E07000211","South East",2009,0,0,1000
"E3635","E07000211","South East",2010,0,0,1075
"E3635","E07000211","South East",2011,0,0,599
"E3635","E07000211","South East",2012,0,0,0
"E3635","E07000211","South East",2013,0,0,0
"E3636","E07000212","South East",2008,0,15,1974
"E3636","E07000212","South East",2009,0,0,1934
"E3636","E07000212","South East",2010,0,0,1977
"E3636","E07000212","South East",2011,0,0,1628
"E3636","E07000212","South East",2012,0,0,1523
"E3636","E07000212","South East",2013,0,0,1696
"E3637","E07000213","South East",2008,0,0,1333
"E3637","E07000213","South East",2009,0,0,1352
"E3637","E07000213","South East",2010,0,0,1293
"E3637","E07000213","South East",2011,0,0,1230
"E3637","E07000213","South East",2012,0,0,1189
"E3637","E07000213","South East",2013,0,0,1691
"E3638","E07000214","South East",2008,0,232,1515
"E3638","E07000214","South East",2009,0,0,1533
"E3638","E07000214","South East",2010,0,0,1391
"E3638","E07000214","South East",2011,0,0,1218
"E3638","E07000214","South East",2012,0,0,1175
"E3638","E07000214","South East",2013,0,0,1344
"E3639","E07000215","South East",2008,0,106,436
"E3639","E07000215","South East",2009,0,0,457
"E3639","E07000215","South East",2010,0,0,419
"E3639","E07000215","South East",2011,0,0,386
"E3639","E07000215","South East",2012,0,0,431
"E3639","E07000215","South East",2013,0,0,440
"E3640","E07000216","South East",2008,0,0,908
"E3640","E07000216","South East",2009,0,0,796
"E3640","E07000216","South East",2010,0,0,784
"E3640","E07000216","South East",2011,0,0,1462
"E3640","E07000216","South East",2012,0,0,1446
"E3640","E07000216","South East",2013,0,0,1212
"E3641","E07000217","South East",2008,0,0,1947
"E3641","E07000217","South East",2009,0,0,1796
"E3641","E07000217","South East",2010,0,0,1745
"E3641","E07000217","South East",2011,0,0,1952
"E3641","E07000217","South East",2012,0,0,1872
"E3641","E07000217","South East",2013,0,0,1885
"E3720","E10000031","West Midlands",2008,128,114617,95502
"E3720","E10000031","West Midlands",2009,0,389,95991
"E3720","E10000031","West Midlands",2010,0,370,97876
"E3720","E10000031","West Midlands",2011,28015,0,90727
"E3720","E10000031","West Midlands",2012,607,0,89406
"E3720","E10000031","West Midlands",2013,446,0,90529
"E3731","E07000218","West Midlands",2008,0,0,543
"E3731","E07000218","West Midlands",2009,0,0,542
"E3731","E07000218","West Midlands",2010,0,0,531
"E3731","E07000218","West Midlands",2011,0,0,514
"E3731","E07000218","West Midlands",2012,0,0,524
"E3731","E07000218","West Midlands",2013,0,0,539
"E3732","E07000219","West Midlands",2008,0,0,96
"E3732","E07000219","West Midlands",2009,0,0,87
"E3732","E07000219","West Midlands",2010,0,0,86
"E3732","E07000219","West Midlands",2011,0,0,74
"E3732","E07000219","West Midlands",2012,0,0,0
"E3732","E07000219","West Midlands",2013,0,0,0
"E3733","E07000220","West Midlands",2008,0,0,0
"E3733","E07000220","West Midlands",2009,0,0,0
"E3733","E07000220","West Midlands",2010,0,0,0
"E3733","E07000220","West Midlands",2011,0,0,0
"E3733","E07000220","West Midlands",2012,0,0,0
"E3733","E07000220","West Midlands",2013,0,0,0
"E3734","E07000221","West Midlands",2008,0,0,0
"E3734","E07000221","West Midlands",2009,0,0,0
"E3734","E07000221","West Midlands",2010,0,0,0
"E3734","E07000221","West Midlands",2011,0,0,0
"E3734","E07000221","West Midlands",2012,0,0,0
"E3734","E07000221","West Midlands",2013,0,0,0
"E3735","E07000222","West Midlands",2008,0,0,0
"E3735","E07000222","West Midlands",2009,0,0,0
"E3735","E07000222","West Midlands",2010,0,0,0
"E3735","E07000222","West Midlands",2011,0,0,0
"E3735","E07000222","West Midlands",2012,0,0,0
"E3735","E07000222","West Midlands",2013,0,0,0
"E3820","E10000032","South East",2008,0,194785,149928
"E3820","E10000032","South East",2009,0,262,154174
"E3820","E10000032","South East",2010,133,346,156868
"E3820","E10000032","South East",2011,6518,60,142044
"E3820","E10000032","South East",2012,2837,533,164615
"E3820","E10000032","South East",2013,3981,91,180751
"E3831","E07000223","South East",2008,0,0,0
"E3831","E07000223","South East",2009,0,0,179
"E3831","E07000223","South East",2010,0,0,174
"E3831","E07000223","South East",2011,0,0,186
"E3831","E07000223","South East",2012,0,0,202
"E3831","E07000223","South East",2013,0,0,172
"E3832","E07000224","South East",2008,0,0,0
"E3832","E07000224","South East",2009,0,0,0
"E3832","E07000224","South East",2010,0,0,0
"E3832","E07000224","South East",2011,0,0,0
"E3832","E07000224","South East",2012,0,0,0
"E3832","E07000224","South East",2013,0,0,0
"E3833","E07000225","South East",2008,0,0,892
"E3833","E07000225","South East",2009,0,0,840
"E3833","E07000225","South East",2010,0,0,903
"E3833","E07000225","South East",2011,0,0,832
"E3833","E07000225","South East",2012,0,887,0
"E3833","E07000225","South East",2013,0,1016,0
"E3834","E07000226","South East",2008,0,0,0
"E3834","E07000226","South East",2009,0,0,0
"E3834","E07000226","South East",2010,0,0,0
"E3834","E07000226","South East",2011,0,0,0
"E3834","E07000226","South East",2012,0,0,0
"E3834","E07000226","South East",2013,0,0,0
"E3835","E07000227","South East",2008,0,0,308
"E3835","E07000227","South East",2009,0,0,299
"E3835","E07000227","South East",2010,0,0,297
"E3835","E07000227","South East",2011,0,0,293
"E3835","E07000227","South East",2012,0,0,278
"E3835","E07000227","South East",2013,0,0,303
"E3836","E07000228","South East",2008,0,0,65
"E3836","E07000228","South East",2009,0,0,0
"E3836","E07000228","South East",2010,0,0,0
"E3836","E07000228","South East",2011,0,0,0
"E3836","E07000228","South East",2012,0,0,0
"E3836","E07000228","South East",2013,0,0,0
"E3837","E07000229","South East",2008,0,0,63
"E3837","E07000229","South East",2009,0,0,0
"E3837","E07000229","South East",2010,0,0,0
"E3837","E07000229","South East",2011,0,0,52
"E3837","E07000229","South East",2012,0,0,113
"E3837","E07000229","South East",2013,0,0,129
"E3901","E06000030","South West",2008,72,49841,29085
"E3901","E06000030","South West",2009,83,734,33027
"E3901","E06000030","South West",2010,204,610,31492
"E3901","E06000030","South West",2011,10835,142,31125
"E3901","E06000030","South West",2012,3466,394,30315
"E3901","E06000030","South West",2013,3236,296,29431
"E3902","E06000054","South West",2009,2,1207,80190
"E3902","E06000054","South West",2010,253,754,79278
"E3902","E06000054","South West",2011,13967,1214,78268
"E3902","E06000054","South West",2012,3115,475,79281
"E3902","E06000054","South West",2013,3147,262,77885
"E4001","E06000053","South West",2008,0,362,572
"E4001","E06000053","South West",2009,0,75,719
"E4001","E06000053","South West",2010,0,87,932
"E4001","E06000053","South West",2011,209,167,891
"E4001","E06000053","South West",2012,0,269,1029
"E4001","E06000053","South West",2013,0,329,1038
"E4201","E08000001","North West",2008,97,85211,46861
"E4201","E08000001","North West",2009,0,207,48552
"E4201","E08000001","North West",2010,128,194,44497
"E4201","E08000001","North West",2011,5166,176,51084
"E4201","E08000001","North West",2012,2578,149,48257
"E4201","E08000001","North West",2013,2842,12,50526
"E4202","E08000002","North West",2008,19493,37384,33134
"E4202","E08000002","North West",2009,334,224,33832
"E4202","E08000002","North West",2010,142,238,34215
"E4202","E08000002","North West",2011,6684,261,32389
"E4202","E08000002","North West",2012,2663,251,33748
"E4202","E08000002","North West",2013,3031,320,34094
"E4203","E08000003","North West",2008,176,229211,81897
"E4203","E08000003","North West",2009,202,1193,91609
"E4203","E08000003","North West",2010,197,343,97362
"E4203","E08000003","North West",2011,37828,227,82183
"E4203","E08000003","North West",2012,949,294,81594
"E4203","E08000003","North West",2013,288,362,73126
"E4204","E08000004","North West",2008,232,64078,51791
"E4204","E08000004","North West",2009,306,229,45296
"E4204","E08000004","North West",2010,866,1940,41065
"E4204","E08000004","North West",2011,5656,182,39839
"E4204","E08000004","North West",2012,5391,202,38627
"E4204","E08000004","North West",2013,122,214,38394
"E4205","E08000005","North West",2008,2119,55832,40129
"E4205","E08000005","North West",2009,50,374,40152
"E4205","E08000005","North West",2010,0,229,40741
"E4205","E08000005","North West",2011,1846,535,40448
"E4205","E08000005","North West",2012,2741,94,36520
"E4205","E08000005","North West",2013,3536,96,33929
"E4206","E08000006","North West",2008,73,100582,43820
"E4206","E08000006","North West",2009,73,412,44424
"E4206","E08000006","North West",2010,80,250,41044
"E4206","E08000006","North West",2011,3846,179,39049
"E4206","E08000006","North West",2012,3269,180,38312
"E4206","E08000006","North West",2013,3203,191,35717
"E4207","E08000007","North West",2008,24795,42658,54235
"E4207","E08000007","North West",2009,29589,270,63090
"E4207","E08000007","North West",2010,27355,371,63882
"E4207","E08000007","North West",2011,6163,320,61656
"E4207","E08000007","North West",2012,1466,200,61016
"E4207","E08000007","North West",2013,900,226,64307
"E4208","E08000008","North West",2008,62,60838,47529
"E4208","E08000008","North West",2009,62,731,50393
"E4208","E08000008","North West",2010,0,1551,47798
"E4208","E08000008","North West",2011,1310,918,50088
"E4208","E08000008","North West",2012,781,3141,44474
"E4208","E08000008","North West",2013,814,3435,39241
"E4209","E08000009","North West",2008,0,53609,35235
"E4209","E08000009","North West",2009,0,448,38329
"E4209","E08000009","North West",2010,0,426,38537
"E4209","E08000009","North West",2011,1045,360,37272
"E4209","E08000009","North West",2012,1360,220,36342
"E4209","E08000009","North West",2013,1753,69,35176
"E4210","E08000010","North West",2008,289,99159,45770
