"la","year","sex","c_35","c_50","c_65","c_80","c_85"
"E06000016",2004,"male",0.0876499,0.0977385,0.106616,0.0896983,0.171303
"E06000016",2005,"female",0.100338,0.102753,0.115071,0.116647,0.119298
"E06000016",2005,"male",0.0999959,0.0991293,0.107643,0.136551,0.150271
"E06000016",2006,"female",0.106348,0.10421,0.124491,0.168856,0.198803
"E06000016",2006,"male",0.0903942,0.0998228,0.110023,0.11066,0.11522
"E06000016",2007,"female",0.10865,0.105673,0.109531,0.135352,0.203642
"E06000016",2007,"male",0.0962612,0.0985561,0.0983346,0.114432,0.0907107
"E06000016",2008,"female",0.09223,0.0987795,0.110451,0.132326,0.144666
"E06000016",2008,"male",0.101348,0.104035,0.100124,0.141435,0.165066
"E06000016",2009,"female",0.103239,0.111479,0.115886,0.12271,0.220801
"E06000016",2009,"male",0.0929845,0.0953763,0.0973693,0.113848,0.0976341
"E06000016",2010,"female",0.0961339,0.106877,0.119381,0.131415,0.232946
"E06000016",2010,"male",0.092391,0.0926139,0.0983712,0.121934,0.142459
"E06000016",2011,"female",0.0991479,0.106763,0.116294,0.143319,0.205163
"E06000016",2011,"male",0.0943175,0.0928019,0.0957854,0.0964113,0.167874
"E06000016",2012,"female",0.0973869,0.108761,0.10472,0.132587,0.184582
"E06000016",2012,"male",0.099124,0.101262,0.110633,0.12834,0.154698
"E06000016",2013,"female",0.100833,0.100815,0.122498,0.126378,0.18159
"E06000016",2013,"male",0.0925723,0.0955288,0.102609,0.153249,0.157211
"E06000017",2002,"female",0.0790617,0.106538,0.135371,0.229411,0.239638
"E06000017",2002,"male",0.0917193,0.111824,0.139586,0.13042,0.0466865
"E06000017",2003,"female",0.0826304,0.119474,0.116628,0.15074,0.11509
"E06000017",2003,"male",0.0856498,0.118346,0.125813,0.130763,-0.0276962
"E06000017",2004,"female",0.0772784,0.106557,0.122786,0.127038,0.252644
"E06000017",2004,"male",0.0828352,0.112443,0.125179,0.163573,0.156516
"E06000017",2005,"female",0.0685264,0.0910637,0.124482,0.129663,0.38529
"E06000017",2005,"male",0.0846801,0.114707,0.113395,0.244031,0.193315
"E06000017",2006,"female",0.0760987,0.0998703,0.149024,0.152809,-0.023845
"E06000017",2006,"male",0.0798747,0.0924928,0.124231,0.158222,0.186625
"E06000017",2007,"female",0.0744589,0.10524,0.145767,0.18319,0.101184
"E06000017",2007,"male",0.0808242,0.100518,0.140788,0.172444,0.154993
"E06000017",2008,"female",0.0777173,0.0964354,0.13402,0.136365,0.248131
"E06000017",2008,"male",0.0827604,0.105563,0.127758,0.151261,0.201807
"E06000017",2009,"female",0.0774247,0.0976608,0.137098,0.118922,0.141941
"E06000017",2009,"male",0.0818397,0.0925909,0.110285,0.125002,0.10268
"E06000017",2010,"female",0.0746818,0.0922326,0.12195,0.159221,0.159226
"E06000017",2010,"male",0.0772218,0.103598,0.117107,0.178038,0.154931
"E06000017",2011,"female",0.0729034,0.0910829,0.124795,0.124562,0.0885044
"E06000017",2011,"male",0.0725239,0.0902462,0.115399,0.182419,0.151432
"E06000017",2012,"female",0.0750657,0.103403,0.142242,0.237379,0.297918
"E06000017",2012,"male",0.0774044,0.0999882,0.116341,0.171595,0.0495637
"E06000017",2013,"female",0.0683087,0.101319,0.125349,0.125305,0.0721989
"E06000017",2013,"male",0.0751201,0.102935,0.143153,0.214339,0.066433
"E06000018",2002,"female",0.094221,0.105283,0.099386,0.121213,0.163246
"E06000018",2002,"male",0.0884177,0.0889644,0.0857473,0.102361,0.0714233
"E06000018",2003,"female",0.0962178,0.103185,0.0989371,0.100038,0.133141
"E06000018",2003,"male",0.0911579,0.0891686,0.0930311,0.0855238,0.121121
"E06000018",2004,"female",0.09577,0.0972231,0.0978388,0.125382,0.177819
"E06000018",2004,"male",0.090457,0.0895593,0.0834814,0.0895827,0.0916159
"E06000018",2005,"female",0.0922655,0.0940585,0.10332,0.144712,0.149453
"E06000018",2005,"male",0.0877435,0.0910801,0.093682,0.13232,0.13954
"E06000018",2006,"female",0.0922342,0.0937305,0.100568,0.12598,0.226353
"E06000018",2006,"male",0.0972226,0.0934338,0.0941041,0.100294,0.112837
"E06000018",2007,"female",0.0999294,0.0989723,0.110984,0.14166,0.175957
"E06000018",2007,"male",0.0934377,0.0966464,0.100858,0.10517,0.0893844
"E06000018",2008,"female",0.104896,0.0979814,0.115652,0.149317,0.160158
"E06000018",2008,"male",0.0905122,0.096708,0.095996,0.108735,0.11056
"E06000018",2009,"female",0.0919975,0.098105,0.111976,0.131693,0.222451
"E06000018",2009,"male",0.0897274,0.0927819,0.102691,0.0998694,0.136189
"E06000018",2010,"female",0.0994282,0.0964839,0.107929,0.141922,0.208735
"E06000018",2010,"male",0.0981271,0.092621,0.0973914,0.129005,0.157471
"E06000018",2011,"female",0.0943578,0.0977694,0.1122,0.12627,0.223432
"E06000018",2011,"male",0.090254,0.09723,0.0994239,0.105505,0.107175
"E06000018",2012,"female",0.0944229,0.0988872,0.104242,0.109872,0.251971
"E06000018",2012,"male",0.0998594,0.105232,0.105582,0.128024,0.133473
"E06000018",2013,"female",0.0923851,0.0983038,0.113811,0.116175,0.112621
"E06000018",2013,"male",0.0950661,0.0981555,0.105492,0.140469,0.112972
"E06000019",2002,"female",0.10131,0.110155,0.130143,0.148889,0.187586
"E06000019",2002,"male",0.0973501,0.108719,0.122406,0.118823,0.199754
"E06000019",2003,"female",0.108219,0.126111,0.125206,0.132805,0.190783
"E06000019",2003,"male",0.105057,0.11251,0.113541,0.129808,0.120066
"E06000019",2004,"female",0.0968578,0.105856,0.119498,0.173972,0.246686
"E06000019",2004,"male",0.100246,0.106805,0.110423,0.125668,0.208388
"E06000019",2005,"female",0.104996,0.115987,0.128336,0.172353,0.279071
"E06000019",2005,"male",0.099306,0.114788,0.12247,0.151702,0.174487
"E06000019",2006,"female",0.0916813,0.107994,0.124451,0.153161,0.165253
"E06000019",2006,"male",0.105897,0.107508,0.117597,0.152316,0.129444
"E06000019",2007,"female",0.10633,0.119876,0.131967,0.160981,0.171648
"E06000019",2007,"male",0.0965062,0.100393,0.110276,0.106149,0.100764
"E06000019",2008,"female",0.101957,0.10842,0.133683,0.134963,0.188515
"E06000019",2008,"male",0.0969683,0.103566,0.11256,0.120235,0.152497
"E06000019",2009,"female",0.0945636,0.110488,0.132479,0.173887,0.225247
"E06000019",2009,"male",0.101032,0.10571,0.122266,0.179799,0.22927
"E06000019",2010,"female",0.0938837,0.10516,0.121289,0.132791,0.182554
"E06000019",2010,"male",0.0994805,0.107313,0.130959,0.160725,0.211311
"E06000019",2011,"female",0.0946606,0.109922,0.129988,0.154025,0.212803
"E06000019",2011,"male",0.0943642,0.105802,0.126103,0.158339,0.151463
"E06000019",2012,"female",0.0933769,0.110252,0.141053,0.167895,0.238654
"E06000019",2012,"male",0.088987,0.109834,0.124324,0.146105,0.158459
"E06000019",2013,"female",0.0948043,0.105403,0.13387,0.146242,0.209976
"E06000019",2013,"male",0.0992849,0.114591,0.128396,0.146432,0.262378
"E06000020",2002,"female",0.0968801,0.0996949,0.113698,0.156721,0.213005
"E06000020",2002,"male",0.102069,0.109288,0.104572,0.102566,0.068126
"E06000020",2003,"female",0.103402,0.106329,0.118715,0.142402,0.202647
"E06000020",2003,"male",0.0937714,0.0956934,0.09688,0.114064,0.115726
"E06000020",2004,"female",0.108675,0.106701,0.125963,0.180546,0.230216
"E06000020",2004,"male",0.099686,0.097253,0.0954082,0.111609,0.0780861
"E06000020",2005,"female",0.101584,0.11129,0.140604,0.113568,0.187389
"E06000020",2005,"male",0.108152,0.109996,0.106388,0.11663,0.125272
"E06000020",2006,"female",0.101569,0.116286,0.126387,0.130661,0.152609
"E06000020",2006,"male",0.097601,0.108164,0.115406,0.112556,0.0999082
"E06000020",2007,"female",0.101968,0.10342,0.113177,0.117345,0.169482
"E06000020",2007,"male",0.10099,0.108524,0.10477,0.147272,0.107238
"E06000020",2008,"female",0.0960891,0.110013,0.105887,0.081256,0.101519
"E06000020",2008,"male",0.102694,0.0973564,0.112192,0.143166,0.0901314
"E06000020",2009,"female",0.0989637,0.0994785,0.115338,0.178624,0.210787
"E06000020",2009,"male",0.0967153,0.105126,0.117224,0.135523,0.0793262
"E06000020",2010,"female",0.103809,0.109799,0.125983,0.148461,0.144374
"E06000020",2010,"male",0.0901471,0.105195,0.110763,0.119054,0.109382
"E06000020",2011,"female",0.0986468,0.104894,0.118346,0.174526,0.174967
"E06000020",2011,"male",0.100945,0.09825,0.119709,0.123479,0.183321
"E06000020",2012,"female",0.0887005,0.105653,0.12998,0.127466,0.146788
"E06000020",2012,"male",0.0919588,0.100593,0.108897,0.140367,0.127788
"E06000020",2013,"female",0.0928566,0.106124,0.122305,0.167595,0.183002
"E06000020",2013,"male",0.0996545,0.100109,0.115447,0.141449,0.167873
"E06000021",2002,"female",0.103984,0.0918671,0.106918,0.121659,0.182706
"E06000021",2002,"male",0.100666,0.101372,0.0962958,0.107825,0.122909
"E06000021",2003,"female",0.102383,0.109506,0.110455,0.118714,0.109877
"E06000021",2003,"male",0.0989086,0.102105,0.0990788,0.115183,0.0575052
"E06000021",2004,"female",0.10421,0.108492,0.109381,0.143587,0.195691
"E06000021",2004,"male",0.0929215,0.103189,0.101011,0.0984854,0.196745
"E06000021",2005,"female",0.0944265,0.0986985,0.12126,0.146697,0.196892
"E06000021",2005,"male",0.0943591,0.104752,0.102641,0.122075,0.14577
"E06000021",2006,"female",0.0993777,0.102069,0.118665,0.133354,0.120042
"E06000021",2006,"male",0.0987439,0.102515,0.102164,0.11352,0.166245
"E06000021",2007,"female",0.0946358,0.105052,0.108453,0.121944,0.176593
"E06000021",2007,"male",0.094205,0.100756,0.110712,0.122453,0.0921876
"E06000021",2008,"female",0.0995395,0.105196,0.125848,0.158158,0.119213
"E06000021",2008,"male",0.0969308,0.106676,0.114544,0.130212,0.158819
"E06000021",2009,"female",0.0994982,0.106827,0.120135,0.133063,0.1557
"E06000021",2009,"male",0.0957479,0.103577,0.113236,0.128775,0.121772
"E06000021",2010,"female",0.102256,0.106535,0.111973,0.129858,0.223102
"E06000021",2010,"male",0.0900643,0.0991097,0.113328,0.125789,0.106164
"E06000021",2011,"female",0.097318,0.0999663,0.11751,0.140363,0.151957
"E06000021",2011,"male",0.0972062,0.102713,0.105575,0.117175,0.115057
"E06000021",2012,"female",0.0929776,0.0972655,0.111827,0.12808,0.0960163
"E06000021",2012,"male",0.0909172,0.104502,0.111277,0.125934,0.208875
"E06000021",2013,"female",0.0922558,0.0969351,0.114427,0.128352,0.105328
"E06000021",2013,"male",0.0950542,0.106043,0.112927,0.153233,0.150352
"E06000022",2002,"female",0.100572,0.116888,0.133129,0.144933,0.236527
"E06000022",2002,"male",0.10026,0.10663,0.114363,0.123329,0.161951
"E06000022",2003,"female",0.100688,0.102526,0.132114,0.171018,0.217316
"E06000022",2003,"male",0.0881931,0.106461,0.121335,0.125312,0.152323
"E06000022",2004,"female",0.108302,0.110433,0.123815,0.169266,0.202294
"E06000022",2004,"male",0.0986956,0.112585,0.114917,0.156,0.174373
"E06000022",2005,"female",0.0998785,0.117072,0.133637,0.171965,0.168392
"E06000022",2005,"male",0.0959399,0.105213,0.121398,0.11452,0.119544
"E06000022",2006,"female",0.0983301,0.110314,0.139658,0.154597,0.234928
"E06000022",2006,"male",0.102931,0.107248,0.106116,0.136044,0.136581
"E06000022",2007,"female",0.103903,0.106416,0.114176,0.148287,0.182244
"E06000022",2007,"male",0.104462,0.103039,0.108761,0.128797,0.140743
"E06000022",2008,"female",0.101756,0.107034,0.133573,0.154095,0.16497
"E06000022",2008,"male",0.102028,0.109262,0.121304,0.13629,0.179485
"E06000022",2009,"female",0.102347,0.106529,0.129719,0.181144,0.230171
"E06000022",2009,"male",0.088212,0.10573,0.124694,0.174139,0.191388
"E06000022",2010,"female",0.0985157,0.11293,0.12351,0.188302,0.170619
"E06000022",2010,"male",0.0953802,0.111655,0.115596,0.156132,0.230347
"E06000022",2011,"female",0.0954517,0.122456,0.13435,0.156488,0.21386
"E06000022",2011,"male",0.0940679,0.0987557,0.123656,0.133893,0.162017
"E06000022",2012,"female",0.0978793,0.108403,0.132668,0.176997,0.188921
"E06000022",2012,"male",0.0946714,0.103123,0.11432,0.146713,0.181024
"E06000022",2013,"female",0.101931,0.113864,0.12926,0.152344,0.250594
"E06000022",2013,"male",0.0960642,0.115759,0.119919,0.116644,0.12054
"E06000023",2002,"female",0.100361,0.103946,0.117166,0.123893,0.178227
"E06000023",2002,"male",0.0906442,0.093095,0.101593,0.133332,0.1605
"E06000023",2003,"female",0.100238,0.100801,0.121172,0.141629,0.186203
"E06000023",2003,"male",0.0982381,0.0983854,0.108658,0.13175,0.195893
"E06000023",2004,"female",0.0966259,0.113818,0.112039,0.145372,0.182966
"E06000023",2004,"male",0.089487,0.0986306,0.111137,0.125203,0.139694
"E06000023",2005,"female",0.103127,0.106105,0.115814,0.142379,0.224412
"E06000023",2005,"male",0.0948103,0.0978303,0.107739,0.130081,0.163577
"E06000023",2006,"female",0.101784,0.109816,0.111345,0.165571,0.165326
"E06000023",2006,"male",0.0983479,0.0979852,0.104767,0.133247,0.162916
"E06000023",2007,"female",0.101199,0.0997939,0.1093,0.130297,0.190556
"E06000023",2007,"male",0.0912549,0.0985658,0.0933015,0.115654,0.100843
"E06000023",2008,"female",0.0977772,0.0999809,0.111939,0.129969,0.163299
"E06000023",2008,"male",0.0964323,0.100141,0.1078,0.132605,0.164453
"E06000023",2009,"female",0.100821,0.106848,0.111906,0.152805,0.215149
"E06000023",2009,"male",0.0948918,0.0981696,0.111137,0.0986061,0.150115
"E06000023",2010,"female",0.0940007,0.10433,0.120977,0.149689,0.185314
"E06000023",2010,"male",0.0975669,0.0990416,0.110666,0.139379,0.183121
"E06000023",2011,"female",0.0950581,0.102486,0.117883,0.144677,0.154483
"E06000023",2011,"male",0.0922595,0.097926,0.106469,0.146876,0.203184
"E06000023",2012,"female",0.104834,0.102306,0.110064,0.127774,0.179969
"E06000023",2012,"male",0.100294,0.107625,0.11304,0.136924,0.137488
"E06000023",2013,"female",0.101949,0.105739,0.114891,0.149415,0.224444
"E06000023",2013,"male",0.0937629,0.0991952,0.116175,0.123322,0.122607
"E06000024",2002,"female",0.104693,0.112708,0.126736,0.146686,0.193219
"E06000024",2002,"male",0.0965022,0.107591,0.114457,0.102425,0.188335
"E06000024",2003,"female",0.0937942,0.108718,0.131366,0.149928,0.119239
"E06000024",2003,"male",0.094394,0.103749,0.114238,0.117433,0.155941
"E06000024",2004,"female",0.103169,0.108943,0.131104,0.159857,0.225774
"E06000024",2004,"male",0.105274,0.113818,0.123525,0.137525,0.145316
"E06000024",2005,"female",0.10037,0.112796,0.129566,0.152565,0.171088
"E06000024",2005,"male",0.100809,0.0987269,0.115786,0.168311,0.162978
"E06000024",2006,"female",0.0987639,0.122749,0.129789,0.171366,0.165456
"E06000024",2006,"male",0.0981047,0.107629,0.121613,0.117967,0.0949529
"E06000024",2007,"female",0.101729,0.110337,0.126516,0.145308,0.189364
"E06000024",2007,"male",0.0890689,0.10769,0.12031,0.145912,0.149171
"E06000024",2008,"female",0.102497,0.112271,0.131142,0.141339,0.187432
"E06000024",2008,"male",0.0906925,0.104364,0.122665,0.135585,0.1308
"E06000024",2009,"female",0.0953274,0.106947,0.137338,0.141771,0.26353
"E06000024",2009,"male",0.0913293,0.107039,0.113571,0.14139,0.159134
"E06000024",2010,"female",0.0933336,0.106697,0.125991,0.147903,0.239321
"E06000024",2010,"male",0.0945389,0.0997236,0.126083,0.137076,0.185539
"E06000024",2011,"female",0.0995206,0.10049,0.126824,0.145647,0.187181
"E06000024",2011,"male",0.0986734,0.110112,0.115416,0.163125,0.134509
"E06000024",2012,"female",0.0917405,0.118351,0.125701,0.159789,0.179194
"E06000024",2012,"male",0.0967472,0.106406,0.123488,0.141224,0.126974
"E06000024",2013,"female",0.0897687,0.102405,0.1365,0.180497,0.19408
"E06000024",2013,"male",0.104598,0.111003,0.119098,0.128258,0.197359
"E06000025",2002,"female",0.10318,0.114457,0.125887,0.166809,0.162484
"E06000025",2002,"male",0.10375,0.109795,0.128955,0.131834,0.217394
"E06000025",2003,"female",0.0998494,0.111672,0.131368,0.165498,0.191278
"E06000025",2003,"male",0.107979,0.108491,0.111391,0.0931123,0.118665
"E06000025",2004,"female",0.11247,0.113809,0.123718,0.129908,0.2358
"E06000025",2004,"male",0.110328,0.115062,0.120694,0.13398,0.0944322
"E06000025",2005,"female",0.103495,0.112814,0.122731,0.181516,0.194902
"E06000025",2005,"male",0.106462,0.112664,0.111256,0.131178,0.206672
"E06000025",2006,"female",0.105802,0.11194,0.114696,0.131703,0.210156
"E06000025",2006,"male",0.0993447,0.116932,0.120186,0.148372,0.191456
"E06000025",2007,"female",0.107317,0.106555,0.126459,0.10711,0.0842659
"E06000025",2007,"male",0.10581,0.117633,0.123813,0.127511,0.198697
"E06000025",2008,"female",0.0989572,0.111902,0.130584,0.160369,0.221067
"E06000025",2008,"male",0.107584,0.116457,0.138473,0.110883,0.13647
"E06000025",2009,"female",0.100428,0.116955,0.132512,0.140973,0.142253
"E06000025",2009,"male",0.107608,0.110969,0.122233,0.129795,0.148208
"E06000025",2010,"female",0.101884,0.113301,0.141032,0.161404,0.139538
"E06000025",2010,"male",0.097261,0.105104,0.118863,0.15064,0.168646
"E06000025",2011,"female",0.103125,0.118002,0.147388,0.148962,0.153241
"E06000025",2011,"male",0.100346,0.107676,0.117077,0.145151,0.125709
"E06000025",2012,"female",0.103227,0.124481,0.133275,0.17314,0.173598
"E06000025",2012,"male",0.104642,0.115168,0.127381,0.150841,0.140715
"E06000025",2013,"female",0.100673,0.111226,0.132315,0.152772,0.246341
"E06000025",2013,"male",0.105453,0.106987,0.122461,0.162001,0.216123
"E06000026",2002,"female",0.100652,0.108802,0.119049,0.116029,0.155766
"E06000026",2002,"male",0.102752,0.113452,0.107271,0.132707,0.200379
"E06000026",2003,"female",0.104578,0.105512,0.122705,0.150466,0.124086
"E06000026",2003,"male",0.102146,0.101885,0.103988,0.123125,0.183444
"E06000026",2004,"female",0.0939942,0.103776,0.121569,0.129088,0.20953
"E06000026",2004,"male",0.0961595,0.101529,0.106964,0.121238,0.204583
"E06000026",2005,"female",0.102518,0.107899,0.121188,0.132926,0.20533
"E06000026",2005,"male",0.0991885,0.100326,0.111271,0.113882,0.122271
"E06000026",2006,"female",0.0972937,0.10352,0.124218,0.119398,0.146183
"E06000026",2006,"male",0.0939749,0.0995492,0.110115,0.124802,0.129941
"E06000026",2007,"female",0.106982,0.113196,0.119053,0.0999333,0.140545
"E06000026",2007,"male",0.0961795,0.0963628,0.105176,0.113717,0.146092
"E06000026",2008,"female",0.104397,0.106003,0.12979,0.143157,0.175343
"E06000026",2008,"male",0.0970566,0.100123,0.108572,0.120429,0.157195
"E06000026",2009,"female",0.0995817,0.103098,0.115249,0.154458,0.176969
"E06000026",2009,"male",0.0931422,0.0963699,0.112163,0.136091,0.15481
"E06000026",2010,"female",0.0938489,0.108872,0.133394,0.141775,0.18258
"E06000026",2010,"male",0.0914476,0.109076,0.111255,0.134655,0.156294
"E06000026",2011,"female",0.0983432,0.0969171,0.117078,0.162748,0.142762
"E06000026",2011,"male",0.0998487,0.110094,0.108749,0.15346,0.221689
"E06000026",2012,"female",0.097324,0.111673,0.118604,0.188101,0.222966
"E06000026",2012,"male",0.0938224,0.0983198,0.109847,0.14684,0.115167
"E06000026",2013,"female",0.0968525,0.112116,0.119321,0.120854,0.169777
"E06000026",2013,"male",0.093023,0.098595,0.114158,0.126508,0.229149
"E06000027",2002,"female",0.0941948,0.101942,0.114326,0.150194,0.138369
"E06000027",2002,"male",0.0879699,0.0991064,0.109329,0.108673,0.11046
"E06000027",2003,"female",0.104055,0.106957,0.126908,0.145756,0.232708
"E06000027",2003,"male",0.0902131,0.111231,0.110832,0.126545,0.121119
"E06000027",2004,"female",0.0948771,0.105848,0.135383,0.165261,0.140159
"E06000027",2004,"male",0.0906358,0.0944176,0.129129,0.130364,0.150727
"E06000027",2005,"female",0.0961691,0.112878,0.129522,0.124911,0.165272
"E06000027",2005,"male",0.0945134,0.0963869,0.102412,0.134408,0.158692
"E06000027",2006,"female",0.0951448,0.104638,0.117654,0.169208,0.241016
"E06000027",2006,"male",0.0878773,0.0887117,0.0996568,0.108927,0.0462317
"E06000027",2007,"female",0.0851713,0.104919,0.121631,0.13007,0.183785
"E06000027",2007,"male",0.0909559,0.100116,0.112146,0.140764,0.110821
"E06000027",2008,"female",0.086106,0.101304,0.135467,0.164848,0.176128
